user,listened,total,percentage,hits,status
SzkSmith,147,306,48.03921568627451,36,ok
Fadekyun,147,306,48.03921568627451,34,ok
j_obwind,147,306,48.03921568627451,33,ok
harunoyuki,147,306,48.03921568627451,30,ok
kumotante,147,306,48.03921568627451,26,ok
Hyashi_3,147,306,48.03921568627451,23,ok
kaku31,147,306,48.03921568627451,22,ok
solowpooppy,147,306,48.03921568627451,21,ok
Ex_c2y2c,147,306,48.03921568627451,20,ok
Masakakun,147,306,48.03921568627451,17,ok
mu__nix,146,306,47.712418300653596,61,ok
GaTTY4782,146,306,47.712418300653596,46,ok
TENORI0303r,146,306,47.712418300653596,45,ok
tsukinohime,146,306,47.712418300653596,41,ok
wawww12345,146,306,47.712418300653596,36,ok
Yuri_Paisen,146,306,47.712418300653596,34,ok
saku_17__,146,306,47.712418300653596,26,ok
huoba,146,306,47.712418300653596,23,ok
Luo,146,306,47.712418300653596,22,ok
omochi0122,146,306,47.712418300653596,21,ok
simon,146,306,47.712418300653596,21,ok
Frankenadrixias,146,306,47.712418300653596,19,ok
naedondabdr,146,306,47.712418300653596,17,ok
sjl,145,306,47.385620915032675,62,ok
KONMIO34,145,306,47.385620915032675,56,ok
yunp_maru,145,306,47.385620915032675,43,ok
tako3,145,306,47.385620915032675,42,ok
shika0814,145,306,47.385620915032675,40,ok
hk8man,145,306,47.385620915032675,38,ok
La_LaMelticStAr,145,306,47.385620915032675,37,ok
Tsukasa,145,306,47.385620915032675,32,ok
nozomi_nsmt,145,306,47.385620915032675,27,ok
karuma,145,306,47.385620915032675,26,ok
IZIRI,145,306,47.385620915032675,24,ok
Yuki_maverick,145,306,47.385620915032675,20,ok
0516Shionnnnn,145,306,47.385620915032675,19,ok
zawacharat,145,306,47.385620915032675,16,ok
Take11,145,306,47.385620915032675,14,ok
kariaget,144,306,47.05882352941176,57,ok
shunrikako1088,144,306,47.05882352941176,45,ok
RYUKIE2002,144,306,47.05882352941176,33,ok
Zwephu,144,306,47.05882352941176,31,ok
fukayohakyan7,144,306,47.05882352941176,24,ok
shijianshijians,144,306,47.05882352941176,21,ok
1021909626,144,306,47.05882352941176,16,ok
OE41595538,143,306,46.73202614379085,65,ok
riva,143,306,46.73202614379085,65,ok
v1046rm,143,306,46.73202614379085,58,ok
motsu_mono,143,306,46.73202614379085,54,ok
chuang_419,143,306,46.73202614379085,53,ok
makkuro,143,306,46.73202614379085,44,ok
shooter_dreamer,143,306,46.73202614379085,44,ok
Tsubame_S,143,306,46.73202614379085,40,ok
artemisia,143,306,46.73202614379085,25,ok
man_ga_nese,143,306,46.73202614379085,25,ok
pinky_nm7,143,306,46.73202614379085,24,ok
harukomugi,143,306,46.73202614379085,22,ok
Tangzx114514,143,306,46.73202614379085,20,ok
mindh1997,143,306,46.73202614379085,11,ok
gorendaHK,142,306,46.40522875816993,47,ok
kano_nana_1778,142,306,46.40522875816993,45,ok
aka_boze,142,306,46.40522875816993,37,ok
aqours_SiULY,142,306,46.40522875816993,34,ok
hgs1234,142,306,46.40522875816993,26,ok
saruyes3,141,306,46.07843137254902,59,ok
Rubyscope,141,306,46.07843137254902,52,ok
Ryo10121218,141,306,46.07843137254902,49,ok
IDOLA2525,141,306,46.07843137254902,43,ok
najan_kps,141,306,46.07843137254902,42,ok
llas_ktp,141,306,46.07843137254902,41,ok
kamenpight,141,306,46.07843137254902,39,ok
kei_gan_007,141,306,46.07843137254902,39,ok
Ryu_W,141,306,46.07843137254902,37,ok
_konitan_,141,306,46.07843137254902,35,ok
Lithium7th,141,306,46.07843137254902,35,ok
HRKZ_riding,141,306,46.07843137254902,33,ok
roruru,141,306,46.07843137254902,25,ok
PARASITE_BD,141,306,46.07843137254902,22,ok
em4n0n67,141,306,46.07843137254902,20,ok
sheepy_mygo,141,306,46.07843137254902,20,ok
tksqhddnfl5,141,306,46.07843137254902,20,ok
Encore,141,306,46.07843137254902,19,ok
visionfreeze,141,306,46.07843137254902,18,ok
yamage86,140,306,45.751633986928105,53,ok
Sutuca,140,306,45.751633986928105,51,ok
kami_hina,140,306,45.751633986928105,48,ok
popn.wildcat,140,306,45.751633986928105,48,ok
ulotti,140,306,45.751633986928105,45,ok
Breezinnnnn,140,306,45.751633986928105,43,ok
hisui_sui02,140,306,45.751633986928105,39,ok
ZtoZen_,140,306,45.751633986928105,39,ok
Nagasaki,140,306,45.751633986928105,33,ok
u_nagi_,140,306,45.751633986928105,31,ok
Dialga_850,140,306,45.751633986928105,30,ok
catnontan,140,306,45.751633986928105,29,ok
nayu_exvs,140,306,45.751633986928105,29,ok
dddddlno,140,306,45.751633986928105,27,ok
tzyysang,140,306,45.751633986928105,26,ok
syupon_yukky,140,306,45.751633986928105,25,ok
Kanzaki_1216,140,306,45.751633986928105,22,ok
realistic_noob,140,306,45.751633986928105,21,ok
Ryo_25_51,140,306,45.751633986928105,21,ok
hashimotorin,140,306,45.751633986928105,18,ok
harutya_meno5,140,306,45.751633986928105,17,ok
Poon,140,306,45.751633986928105,16,ok
fth_28,139,306,45.42483660130719,63,ok
se_a87874,139,306,45.42483660130719,59,ok
bang_totempole,139,306,45.42483660130719,51,ok
oshanagi,139,306,45.42483660130719,47,ok
hegohegotin,139,306,45.42483660130719,44,ok
wachugonado__,139,306,45.42483660130719,44,ok
KanzakiRiriy,139,306,45.42483660130719,42,ok
Okhotsk1583,139,306,45.42483660130719,42,ok
RoseliASuiren,139,306,45.42483660130719,41,ok
nanalevi,139,306,45.42483660130719,34,ok
sakuto_ray,139,306,45.42483660130719,33,ok
puria_selen,139,306,45.42483660130719,32,ok
XJD218,139,306,45.42483660130719,29,ok
br1an_hs,139,306,45.42483660130719,21,ok
poisonsnake7322,139,306,45.42483660130719,21,ok
motoori1000,139,306,45.42483660130719,20,ok
hongsamean,139,306,45.42483660130719,19,ok
ayachinene520,139,306,45.42483660130719,17,ok
xmk041211,139,306,45.42483660130719,17,ok
kezlizersorame,139,306,45.42483660130719,16,ok
AsuNight,139,306,45.42483660130719,14,ok
othinus_gremlin,139,306,45.42483660130719,14,ok
wxy112300,139,306,45.42483660130719,14,ok
settsun,138,306,45.09803921568628,49,ok
kokuyou,138,306,45.09803921568628,39,ok
TyphoonTonpee,138,306,45.09803921568628,36,ok
seraph_bessy,138,306,45.09803921568628,33,ok
AskMeyou,138,306,45.09803921568628,32,ok
Exterminate0628,138,306,45.09803921568628,31,ok
1057774026cwd,138,306,45.09803921568628,24,ok
tokoro,138,306,45.09803921568628,20,ok
daicho,138,306,45.09803921568628,16,ok
kadenz,138,306,45.09803921568628,16,ok
yskylark,138,306,45.09803921568628,15,ok
izzelaliz,138,306,45.09803921568628,11,ok
susa_game,137,306,44.771241830065364,45,ok
tetentehen,137,306,44.771241830065364,43,ok
lifarscinon,137,306,44.771241830065364,40,ok
kokococo,137,306,44.771241830065364,34,ok
Kou_chan_BARC,137,306,44.771241830065364,34,ok
tappu0311,137,306,44.771241830065364,28,ok
simonmxm0467,137,306,44.771241830065364,26,ok
nyoro_03,137,306,44.771241830065364,25,ok
Higa_gankyuuuu,137,306,44.771241830065364,19,ok
lifeover_cont,137,306,44.771241830065364,19,ok
steventu,137,306,44.771241830065364,19,ok
tn_panchan,137,306,44.771241830065364,19,ok
BBamboo,137,306,44.771241830065364,15,ok
kuro_mince,136,306,44.44444444444444,46,ok
kagisan,136,306,44.44444444444444,44,ok
aero_shooter,136,306,44.44444444444444,39,ok
chisuu7,136,306,44.44444444444444,30,ok
hosinokabii2,136,306,44.44444444444444,28,ok
UneedS,136,306,44.44444444444444,24,ok
claudius_sin,136,306,44.44444444444444,23,ok
Eternith,136,306,44.44444444444444,20,ok
www,136,306,44.44444444444444,18,ok
x_gg,136,306,44.44444444444444,15,ok
fateyjz_1,136,306,44.44444444444444,13,ok
econzhenyuluo,136,306,44.44444444444444,11,ok
now_full,135,306,44.11764705882353,54,ok
hadesuarrogant,135,306,44.11764705882353,53,ok
kirikirishi,135,306,44.11764705882353,46,ok
262626OK,135,306,44.11764705882353,38,ok
miyabi8021,135,306,44.11764705882353,38,ok
rei9999_,135,306,44.11764705882353,33,ok
tekkii776,135,306,44.11764705882353,33,ok
yghhw,135,306,44.11764705882353,32,ok
MNKS,135,306,44.11764705882353,22,ok
str_maigo,135,306,44.11764705882353,19,ok
yujiewang0821,135,306,44.11764705882353,18,ok
mw070291,135,306,44.11764705882353,16,ok
NanagamiRin,135,306,44.11764705882353,16,ok
Night1301,134,306,43.790849673202615,47,ok
yuckey_nm7,134,306,43.790849673202615,37,ok
NKRS104,134,306,43.790849673202615,34,ok
vcx,134,306,43.790849673202615,23,ok
hakuu,134,306,43.790849673202615,22,ok
igami3,134,306,43.790849673202615,22,ok
aimineru919497,134,306,43.790849673202615,20,ok
CheezyAtStake,134,306,43.790849673202615,20,ok
hashizuku5148,134,306,43.790849673202615,17,ok
ToutetsuTW,134,306,43.790849673202615,17,ok
double_rainbow,134,306,43.790849673202615,15,ok
beginsc2,134,306,43.790849673202615,14,ok
carl098761,134,306,43.790849673202615,14,ok
oscar20000506,134,306,43.790849673202615,13,ok
ufoufo314314,134,306,43.790849673202615,13,ok
shingetter04,133,306,43.4640522875817,37,ok
kotorin6197,133,306,43.4640522875817,29,ok
mictori999,133,306,43.4640522875817,21,ok
N1on,133,306,43.4640522875817,20,ok
tydikyskkukyua,133,306,43.4640522875817,20,ok
ogukei_,133,306,43.4640522875817,18,ok
ymnssk_x,133,306,43.4640522875817,14,ok
good987456123,133,306,43.4640522875817,12,ok
SJMiku39,133,306,43.4640522875817,11,ok
latte39,132,306,43.13725490196079,56,ok
noriro0425,132,306,43.13725490196079,47,ok
Fly_with__You,132,306,43.13725490196079,44,ok
kb_aerogel,132,306,43.13725490196079,39,ok
yoboyobo,132,306,43.13725490196079,37,ok
at_u_do_stick,132,306,43.13725490196079,31,ok
geass0903,132,306,43.13725490196079,26,ok
Wing94Ng,132,306,43.13725490196079,26,ok
kiri_shima_,132,306,43.13725490196079,25,ok
evansu24,132,306,43.13725490196079,24,ok
zzj,132,306,43.13725490196079,23,ok
mashiro,132,306,43.13725490196079,22,ok
youwuchang,132,306,43.13725490196079,22,ok
Moi,132,306,43.13725490196079,20,ok
kouji,132,306,43.13725490196079,16,ok
anthonyc_1122,132,306,43.13725490196079,15,ok
Minato3,132,306,43.13725490196079,15,ok
skyblack02,132,306,43.13725490196079,15,ok
ao_tomy,131,306,42.810457516339866,55,ok
kousakin,131,306,42.810457516339866,54,ok
candle0329,131,306,42.810457516339866,35,ok
revast,131,306,42.810457516339866,17,ok
SakanaC,131,306,42.810457516339866,15,ok
msaxmtlotus,131,306,42.810457516339866,11,ok
quizentou,130,306,42.48366013071895,47,ok
PEACE_PHANTA,130,306,42.48366013071895,46,ok
nissantu31,130,306,42.48366013071895,43,ok
ryuya2027,130,306,42.48366013071895,39,ok
sukosusuko,130,306,42.48366013071895,34,ok
eririamireux,130,306,42.48366013071895,33,ok
karen_bee_ogre,130,306,42.48366013071895,31,ok
kon_pana_510,130,306,42.48366013071895,30,ok
nuko_rarara,130,306,42.48366013071895,29,ok
Aya_Channel586,130,306,42.48366013071895,26,ok
hatinaiaka_222,130,306,42.48366013071895,25,ok
NatsuYu233,130,306,42.48366013071895,24,ok
nekokuma,130,306,42.48366013071895,24,ok
lance04,130,306,42.48366013071895,23,ok
ransu_ngo_sg61,130,306,42.48366013071895,23,ok
wkjslmlspj,130,306,42.48366013071895,23,ok
junjie,130,306,42.48366013071895,21,ok
Gumo,130,306,42.48366013071895,20,ok
kwe715,130,306,42.48366013071895,20,ok
OAA,130,306,42.48366013071895,20,ok
yujin1145,130,306,42.48366013071895,17,ok
1132013525,130,306,42.48366013071895,16,ok
VKZZZ,130,306,42.48366013071895,12,ok
am,130,306,42.48366013071895,11,ok
takahatt1,129,306,42.15686274509804,61,ok
Tukasa_Yu,129,306,42.15686274509804,57,ok
bora_torao,129,306,42.15686274509804,45,ok
LIELLA,129,306,42.15686274509804,39,ok
bob_227,129,306,42.15686274509804,32,ok
hoshi0911,129,306,42.15686274509804,32,ok
rksam,129,306,42.15686274509804,26,ok
k3bluesky,129,306,42.15686274509804,23,ok
kari0hki,129,306,42.15686274509804,20,ok
Kohihaku,129,306,42.15686274509804,18,ok
alger,129,306,42.15686274509804,16,ok
gcobs130275,129,306,42.15686274509804,16,ok
HomeB,129,306,42.15686274509804,14,ok
SailChen6,129,306,42.15686274509804,14,ok
miminotamedagya,128,306,41.830065359477125,40,ok
nagisa_52,128,306,41.830065359477125,38,ok
miyaogaku,128,306,41.830065359477125,36,ok
wanwan_wandahoi,128,306,41.830065359477125,35,ok
Hotate_MAyO,128,306,41.830065359477125,33,ok
soksns2110,128,306,41.830065359477125,32,ok
Lovely_Vistor_,128,306,41.830065359477125,31,ok
KSkun,128,306,41.830065359477125,24,ok
Lily,128,306,41.830065359477125,24,ok
1972605960,128,306,41.830065359477125,15,ok
YumemiHoshino,128,306,41.830065359477125,15,ok
shinshin_ykst,127,306,41.50326797385621,42,ok
EndoMoka,127,306,41.50326797385621,38,ok
yurutaso_s,127,306,41.50326797385621,38,ok
Skuld9029,127,306,41.50326797385621,36,ok
StarTrip,127,306,41.50326797385621,33,ok
momoha_himmel,127,306,41.50326797385621,28,ok
muse_honogod,127,306,41.50326797385621,26,ok
sapnd,127,306,41.50326797385621,24,ok
YuzukiGreen,127,306,41.50326797385621,22,ok
idolsandanime,127,306,41.50326797385621,21,ok
sasakamaboko,127,306,41.50326797385621,20,ok
Uika_sakiko,127,306,41.50326797385621,20,ok
white_umi,127,306,41.50326797385621,20,ok
Defender5794652,127,306,41.50326797385621,18,ok
koopw2013,127,306,41.50326797385621,18,ok
glorioussunset203,127,306,41.50326797385621,16,ok
mykkmk730,127,306,41.50326797385621,15,ok
Zhuo_bao,127,306,41.50326797385621,12,ok
mon_kanade417,126,306,41.17647058823529,43,ok
pripri3_2525,126,306,41.17647058823529,37,ok
starry_sky_222,126,306,41.17647058823529,32,ok
mikan_bonk,126,306,41.17647058823529,25,ok
moriccc_2,126,306,41.17647058823529,24,ok
realHiromi,126,306,41.17647058823529,23,ok
sirkit,126,306,41.17647058823529,23,ok
suger_fusion,126,306,41.17647058823529,22,ok
kuro2024,126,306,41.17647058823529,21,ok
comet_around,126,306,41.17647058823529,18,ok
0taku,126,306,41.17647058823529,17,ok
purezypzyp,126,306,41.17647058823529,15,ok
hanegai,126,306,41.17647058823529,14,ok
Kuroba_530,126,306,41.17647058823529,11,ok
mariatamu_reply,125,306,40.849673202614376,51,ok
10010001,125,306,40.849673202614376,47,ok
Tetsuya_Ryusei,125,306,40.849673202614376,37,ok
LIELLA_1101,125,306,40.849673202614376,35,ok
MomoiKagura,125,306,40.849673202614376,32,ok
kull_curemuscle,125,306,40.849673202614376,31,ok
syo_toku,125,306,40.849673202614376,27,ok
song_marinlove,125,306,40.849673202614376,17,ok
sf,125,306,40.849673202614376,16,ok
elementana,125,306,40.849673202614376,11,ok
masaru,125,306,40.849673202614376,10,ok
parsmp,124,306,40.52287581699346,48,ok
hhhhhako,124,306,40.52287581699346,42,ok
kayn63,124,306,40.52287581699346,39,ok
eisyun_k,124,306,40.52287581699346,38,ok
xiamimi,124,306,40.52287581699346,35,ok
bwk_chan,124,306,40.52287581699346,33,ok
kinopinothr,124,306,40.52287581699346,31,ok
chiiiiii1714,124,306,40.52287581699346,30,ok
KrmV5,124,306,40.52287581699346,30,ok
nabecchi_2ch,124,306,40.52287581699346,30,ok
rinfujichan,124,306,40.52287581699346,29,ok
niconyante513,124,306,40.52287581699346,26,ok
appu0325,124,306,40.52287581699346,24,ok
huangqianjiumeizi7,124,306,40.52287581699346,19,ok
jiaozi,124,306,40.52287581699346,19,ok
CR400AF_2001,124,306,40.52287581699346,18,ok
3n_1135,124,306,40.52287581699346,16,ok
henrywang0310201,124,306,40.52287581699346,15,ok
wangeric_0222,124,306,40.52287581699346,15,ok
eric930406,124,306,40.52287581699346,12,ok
9saka,124,306,40.52287581699346,11,ok
sonhy02,124,306,40.52287581699346,11,ok
TheBBBin233,124,306,40.52287581699346,9,ok
hahori5001,123,306,40.19607843137255,45,ok
yurimaple,123,306,40.19607843137255,45,ok
mosh_pit_310,123,306,40.19607843137255,38,ok
kureha_d4dj,123,306,40.19607843137255,34,ok
Shaw0313_,123,306,40.19607843137255,34,ok
hellostar,123,306,40.19607843137255,32,ok
930_Minasail,123,306,40.19607843137255,30,ok
T38mo,123,306,40.19607843137255,30,ok
jackkao0602,123,306,40.19607843137255,27,ok
oojy4020,123,306,40.19607843137255,22,ok
Jenni_Haru,123,306,40.19607843137255,21,ok
yonet74723483,123,306,40.19607843137255,21,ok
Daimai,123,306,40.19607843137255,20,ok
fpdqwq,123,306,40.19607843137255,20,ok
Frustratad,123,306,40.19607843137255,20,ok
zuosilonghhh,123,306,40.19607843137255,19,ok
yolo,123,306,40.19607843137255,18,ok
___Rabits_0427,123,306,40.19607843137255,17,ok
maybelapis,123,306,40.19607843137255,17,ok
UNIQUEWASTED,123,306,40.19607843137255,14,ok
loveaimin,123,306,40.19607843137255,12,ok
moon_viktor,123,306,40.19607843137255,11,ok
Chris57,123,306,40.19607843137255,10,ok
naruce,122,306,39.869281045751634,47,ok
key_0608,122,306,39.869281045751634,43,ok
LYSD2496103,122,306,39.869281045751634,43,ok
BeachIshii,122,306,39.869281045751634,41,ok
nao_h_84,122,306,39.869281045751634,40,ok
JEMINAP,122,306,39.869281045751634,38,ok
Sho_1117,122,306,39.869281045751634,37,ok
lancelo0707,122,306,39.869281045751634,36,ok
Uttz00yk,122,306,39.869281045751634,32,ok
alvissreimu,122,306,39.869281045751634,29,ok
sfxhyr41,122,306,39.869281045751634,19,ok
TR5_RMTM,122,306,39.869281045751634,18,ok
caorae,122,306,39.869281045751634,17,ok
ianliu0216,122,306,39.869281045751634,17,ok
nightmaresec,122,306,39.869281045751634,16,ok
steeto,122,306,39.869281045751634,16,ok
zwx86137192,122,306,39.869281045751634,15,ok
hybrid_center,122,306,39.869281045751634,14,ok
Aoshiro,122,306,39.869281045751634,13,ok
gunununoyozora,121,306,39.54248366013072,57,ok
NULLPO_375,121,306,39.54248366013072,51,ok
kenji_akira,121,306,39.54248366013072,41,ok
uhyo27x,121,306,39.54248366013072,34,ok
LiRi7777777777,121,306,39.54248366013072,31,ok
tesl,121,306,39.54248366013072,29,ok
jun_yaharin0110,121,306,39.54248366013072,28,ok
tak_kun_dayo,121,306,39.54248366013072,22,ok
anne,121,306,39.54248366013072,20,ok
flash,121,306,39.54248366013072,19,ok
hidehal,121,306,39.54248366013072,18,ok
oblivionis_5,121,306,39.54248366013072,16,ok
erichikareece,121,306,39.54248366013072,14,ok
Misaka114514,121,306,39.54248366013072,12,ok
KKKay1224,121,306,39.54248366013072,11,ok
wilson40219,121,306,39.54248366013072,11,ok
criminals__not,120,306,39.21568627450981,41,ok
yayugu,120,306,39.21568627450981,36,ok
kyow_unlimited,120,306,39.21568627450981,35,ok
fum,120,306,39.21568627450981,28,ok
kuukai_99,120,306,39.21568627450981,25,ok
lativoir381,120,306,39.21568627450981,25,ok
SHINOHA0408,120,306,39.21568627450981,23,ok
chihayanon_0908,120,306,39.21568627450981,22,ok
mosaicwave97182,120,306,39.21568627450981,20,ok
copydd,120,306,39.21568627450981,19,ok
cYemb6dHgSktjCN,120,306,39.21568627450981,16,ok
393939kuku,120,306,39.21568627450981,15,ok
KyansLuka,120,306,39.21568627450981,14,ok
sumire7332,120,306,39.21568627450981,13,ok
TyNira,120,306,39.21568627450981,13,ok
mioyu2000,120,306,39.21568627450981,12,ok
Feelsog46907080,120,306,39.21568627450981,10,ok
rintama122,119,306,38.88888888888889,43,ok
FrisScarlet,119,306,38.88888888888889,41,ok
irodoriplace,119,306,38.88888888888889,41,ok
cierrawa,119,306,38.88888888888889,40,ok
_satsunyan,119,306,38.88888888888889,35,ok
kotep_,119,306,38.88888888888889,34,ok
chomamatan,119,306,38.88888888888889,29,ok
banthekai,119,306,38.88888888888889,27,ok
Kann_9527,119,306,38.88888888888889,27,ok
Rei410,119,306,38.88888888888889,25,ok
SKY121312,119,306,38.88888888888889,24,ok
yae528,119,306,38.88888888888889,24,ok
marurinma1117,119,306,38.88888888888889,23,ok
Schway,119,306,38.88888888888889,21,ok
2606036051,119,306,38.88888888888889,20,ok
nisokunowarabi,119,306,38.88888888888889,20,ok
miku_pukurin,119,306,38.88888888888889,17,ok
zwz1036408561,119,306,38.88888888888889,17,ok
pc,119,306,38.88888888888889,13,ok
704500154xg213,119,306,38.88888888888889,11,ok
wangzhe_fd,119,306,38.88888888888889,10,ok
yuruyukito,118,306,38.56209150326798,42,ok
0216_major,118,306,38.56209150326798,35,ok
hiroki_87jp,118,306,38.56209150326798,32,ok
Mathematics8128,118,306,38.56209150326798,28,ok
hinyagikupopipa,118,306,38.56209150326798,25,ok
lavandulacat,118,306,38.56209150326798,25,ok
Ora8JUVVpFX32T1,118,306,38.56209150326798,23,ok
787setsuna,118,306,38.56209150326798,22,ok
zenomofu76371,118,306,38.56209150326798,22,ok
NoirEclat96,118,306,38.56209150326798,20,ok
spuukibuugi,118,306,38.56209150326798,20,ok
kurousa3983,118,306,38.56209150326798,19,ok
ottothefrog,118,306,38.56209150326798,16,ok
Daren235,118,306,38.56209150326798,15,ok
Hato_1110b,118,306,38.56209150326798,15,ok
Kyou,118,306,38.56209150326798,14,ok
harmine,118,306,38.56209150326798,13,ok
uzuto18,118,306,38.56209150326798,13,ok
werikna,118,306,38.56209150326798,12,ok
lojoo0708,118,306,38.56209150326798,10,ok
yukinamika1004,118,306,38.56209150326798,8,ok
clue,117,306,38.23529411764706,54,ok
ROPPONGI_VICE,117,306,38.23529411764706,43,ok
leo594224,117,306,38.23529411764706,34,ok
sono3891,117,306,38.23529411764706,31,ok
tani_anigelive,117,306,38.23529411764706,30,ok
Voyagerel,117,306,38.23529411764706,30,ok
n0hm,117,306,38.23529411764706,28,ok
lace_0fficial,117,306,38.23529411764706,25,ok
mokan_rwr,117,306,38.23529411764706,21,ok
vasli3127,117,306,38.23529411764706,19,ok
gari,117,306,38.23529411764706,18,ok
wahoo_k,117,306,38.23529411764706,17,ok
nerotom20170430,117,306,38.23529411764706,14,ok
